content_id,title,text,section,category,content_tier,content_length,authors,published_date,keywords,summary,url,top_image,word_count,generated_question
1567632,E-hailing driver claims trial to sex trafficking,"KOTA KINABALU: An e-hailing driver has claimed trial to sex trafficking four teenage girls between 2023 and earlier this year.

Wong Aik Yen, 40, pleaded not guilty to four charges of trafficking the girls aged 15 and 10 months, 13 and seven months, 15 and six months and 16 and seven months for sex exploitation before Sessions Court judges Noor Hafizah Mohd Salim and Marlina Ibrahim.

Wong had allegedly committed the offences in different locations comprising a residence at a shopping mall in the city, a wellness centre, and a hotel here in March 2023, December 2024 and January this year.

If convicted under Section 14 of the Anti-Trafficking in Persons and Anti-Smuggling Migrants Act 2007, Wong could serve between five years and life in jail, and whipping.

The court set March 26 this year for case mention and ordered Wong to be remanded pending the disposal of his case.

Deputy Public Prosecutor Dacia Jane Romanus appeared for the prosecution while Wong was represented by counsel Mohamad Syazwan Shah Mohamad Ali.",News,Sabah & Sarawak,Complimentary,Short,,2025-02-28,"Courts Crime,Children,Sabah Elections,Sabah & Sarawak,Anti-Trafficking in Persons and Anti-Smuggling Migrants Act 2007,Teenage Girls,Sex Trafficking,Sessions Court",KOTA KINABALU: An e-hailing driver has claimed trial to sex trafficking four teenage girls between 2023 and earlier this year.,https://www.thestar.com.my/news/nation/2025/02/28/e-hailing-driver-claims-trial-to-sex-trafficking,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190029.jpg,171,What charges has Wong Aik Yen been tried for in Kota Kinabalu?
1567592,Trading halted in troubled Australian casino firm,"SYDNEY: Trading in troubled Australian casino operator Star Entertainment was paused on Friday (Feb 28) as the company sought to free up enough cash to keep afloat.

Star said it was exploring ""possible liquidity solutions"" -- including last-minute bailout offers -- but conceded there was ""material uncertainty"" clouding its future.

The Australian Securities Exchange said trading in Star had been ""temporarily paused"" just minutes before the stock market opened.

The company last traded at Aus$0.12 a share (US$0.07) with a market capitalisation of Aus$344 million.

The firm has previously been accused of not adequately policing criminal infiltration and doing little to vet the sources of money coming into the business.

Watchdogs found that one patron - a Chinese real estate billionaire barred by the Australian government for being an agent of Chinese influence - had ploughed more than a billion dollars into Star over several years.

Another high-rolling patron was allegedly involved in human trafficking.

The group was temporarily delisted from the Australian Securities Exchange last year after failing to post its annual financial results. - AFP",AseanPlus,AseanPlus News,Complimentary,Short,,2025-02-28,"Australia,Star Entertainment,casino,trading halted",SYDNEY: Trading in troubled Australian casino operator Star Entertainment was paused on Friday (Feb 28) as the company sought to free up enough cash to keep afloat.,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/trading-halted-in-troubled-australian-casino-firm,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189991.JPG,177,What was the last trading price per share for Star Entertainment before trading was paused on February 28?
1567588,Bursa Malaysia stays in the red at midday on broad-based selling,"KUALA LUMPUR: Bursa Malaysia remained in the red at midday, weighed down by broad-based selling and tracking the overnight decline in global stock markets.

The benchmark index dropped by 5.85 points, or 0.37%, to 1,580.75, hitting an intraday low of 1,573.82.

Market breadth was negative, with losers outpacing gainers at a ratio of 785 to 188 stocks. Traded volume reached two billion shares, valued at RM1.57 billion.

Among the losers on Bursa Malaysia, Nestle tumbled RM3.60 to RM84.40, Dutch Lady slid RM1 to RM29, Malaysian Pacific Industries fell 52 sen to RM18.38, and Ayer lost 50 sen to RM7.

On the other hand, Negri Sembilan Oil Palms added 15 sen to RM4, Yoong Onn rose 14 sen to RM1.79, Country View gained 12 sen to RM1.90, and Eurospan climbed eight sen to RM2.79.

Genting Malaysia dropped by 13.98%, or 33 sen, to RM2.03, with 70.22 million shares traded. Meanwhile, Genting declined by 10.46%, or 39 sen, to RM3.34, with 38.83 million shares changing hands.

TA Securities said the local market should continue to consolidate ahead of the weekend, given the lack of positive domestic catalysts.

Investors are also expected to closely monitor the US personal consumption expenditures data, due later this week, to assess inflation and the Federal Reserve's future monetary policy path.

“Immediate index support remains at 1,550, with stronger supports at the 6/8/24 low of 1,529 and 1,500 psychological level.

“Immediate resistance is maintained at 1,605, with next upside hurdles at 1,630, followed by 1648,” TA said.",Business,Markets,Complimentary,Short,,2025-02-28,"Markets,FBM KLCI,KLCI,Bursa Malaysia","KUALA LUMPUR: Bursa Malaysia remained in the red at midday, weighed down by broad-based selling and tracking the overnight decline in global stock markets.",https://www.thestar.com.my/business/business-news/2025/02/28/bursa-malaysia-stays-in-the-red-at-midday-on-broad-based-selling,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189973.JPG,249,What was the closing value of the benchmark index on Bursa Malaysia at midday?
1567282,SumiSaujana inks underwriting deal with RHB for IPO,"PETALING JAYA: SumiSaujana Group Bhd has signed an underwriting agreement with RHB Investment Bank Bhd for its upcoming initial public offering (IPO) on the ACE Market.

The oil and gas speciality chemicals manufacturer said in a statement that its IPO involved 310 million new shares and up to 90 million existing shares, making up 27.71% of its enlarged share capital.

SumiSaujana said a total of 72.5 million shares, equally split between bumiputra and non-bumiputra investors, have been allocated to the Malaysian public via balloting, representing 5.02% of the enlarged issued share capital.

Additionally, 24.4 million shares, or 1.69% of the enlarged issued share capital, have been set aside for eligible directors, employees, and contributors to SumiSaujana’s success.

For private placements, 122.6 million shares have been allocated to identified institutional and selected investors.

Another 90.5 million shares or 6.27% have been reserved for identified bumiputra investors approved by the Investment, Trade and Industry Ministry (Miti).

Furthermore, under the offer for sale, 90 million shares or 6.23% will be placed with identified bumiputra investors approved by Miti.

RHB Investment Bank, acting as the principal adviser, sponsor, sole underwriter, and sole placement agent, will underwrite 96.9 million issue shares allocated for the Malaysian public and eligible individuals.

SumiSaujana executive director and chief executive officer Norazlam Norbi said the partnership with RHB Investment Bank was an important step in the company’s journey to becoming a leader in the global speciality chemicals industry.

“The IPO proceeds will allow us to enhance our manufacturing capacity, expand our research and development capabilities, and explore new markets internationally,” he said.",Business,Corporate News,Complimentary,Short,Eugene  Mahalingam,2025-02-28,"Corporate News,SumiSaujanaGroup,IPO,PublicOffering,OilAndGas,SpecialtyChemicals,MarketExpansion",SumiSaujana Group Bhd has signed an underwriting agreement with RHB Investment Bank Bhd for its upcoming initial public offering (IPO) on the ACE Market.,https://www.thestar.com.my/business/business-news/2025/02/28/sumisaujana-inks-underwriting-deal-with-rhb-for-ipo,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189627.jpg,262,What percentage of SumiSaujana's enlarged share capital is allocated for the Malaysian public through balloting?
1567585,13 accused of vocational college student's murder ordered to enter defence,"TAWAU: The High Court here has ordered 13 Lahad Datu Vocational College students to enter their defence on the charge of murdering fellow student Mohamad Nazmie Aizzat Mohd Narul Azwan last year.

Justice Datuk Duncan Sikodol ruled that the prosecution had successfully established a prima facie case against all the accused under Section 302 of the Penal Code.

""After examining and evaluating the witness statements throughout the prosecution case, the court orders all of the accused to enter their defence,” he said, setting the defence proceedings for March 10 to 14.

ALSO READ: Vocational college murder: High Court to decide on students’ fate on Feb 28

The 13 students, aged between 16 and 19, are jointly charged with murdering Nazmie Aizzat, 17, at dormitory rooms 7 Resak and 5 Belian of the college between 9pm on March 21 and 7.38am on March 22.

They were charged under Section 302 of the Penal Code, read together with Section 34, which provides for the death penalty, or imprisonment of 30 to 40 years and up to 12 strokes of the cane, upon conviction.

ALSO READ: Vocational college murder: 107 injuries found on victim's body, from head to toe, court told

The prosecution was conducted by DPPs Nur Nisla Abdul Latif, Ng Juhn Tao and Batrisyia Mohd Khusri.

Eight of the 13 accused are represented by lawyers Datuk Ram Singh, Kamarudin Mohmad Chinki and Chen Wen Jye, while the remaining five are represented by lawyers Mohamad Zairi, Abdul Ghani Zelika, Vivian Thien, Jhesseny P. Kang, and Kusni Ambotuwo. – Bernama",News,Sabah & Sarawak,Complimentary,Short,,2025-02-28,"Courts Crime,Sabah & Sarawak,Sabah,Tawau,High Court,Lahad Datu,Vocational College,Student,Murder,Accused,Defence,Prima Facie Case",TAWAU: The High Court here has ordered 13 Lahad Datu Vocational College students to enter their defence on the charge of murdering fellow student Mohamad Nazmie Aizzat Mohd Narul Azwan last year.,https://www.thestar.com.my/news/nation/2025/02/28/13-accused-of-vocational-college-student039s-murder-ordered-to-enter-defence,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189976.jpg,257,What was the age range of the 13 students charged with the murder of fellow student Mohamad Nazmie Aizzat at Lahad Datu Vocational College?
1567567,India names top finance bureaucrat as capital markets regulator,"NEW DELHI: India has appointed Tuhin Kanta Pandey, (pic) the top bureaucrat in its Finance Ministry, to head the country’s capital markets regulator, according to a government notification Thursday (Feb 27).

The Appointments Committee of the Cabinet has approved Pandey’s appointment initially for a period of three years, it said. Pandey would replace Madhabi Puri Buch, whose term ends Feb. 28, as chairman of the Securities and Exchange Board of India.

Pandey will become the second czar from Prime Minister Narendra Modi’s government to be assigned a powerful role in the financial hub of Mumbai, after his colleague in charge of revenue policies assumed the post of central bank governor a few weeks earlier.

A career bureaucrat, Pandey is currently India’s Finance Secretary. He oversees the revenue department that is responsible for collection of taxes.

Buch, who was an investment banker-turned-regulator, had a tumultuous term marked by allegations from shortseller Hindenburg Research of conflict of interest in investigating the Adani Group. Buch has denied the allegations.

She also oversaw a sweeping overhaul of regulations pertaining to equity derivatives trading in India, which emerged as the world’s top destination for such instruments during her term. - Bloomberg",AseanPlus,India,Complimentary,Short,,2025-02-28,"India,Tuhin Kanta Pandey,capital markets regulator","NEW DELHI: India has appointed Tuhin Kanta Pandey, (pic) the top bureaucrat in its Finance Ministry, to head the country's capital markets regulator, according to a government notification Thursday (Feb 27).",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/india-names-top-finance-bureaucrat-as-capital-markets-regulator,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189946.JPG,196,"Who has been appointed as the new chairman of the Securities and Exchange Board of India, replacing Madhabi Puri Buch?"
1567561,Revised health fees for stateless Brunei residents announced,"BANDAR SERI BEGAWAN: Sultan Hassanal Bolkiah has consented to the revised health service charge policy, especially for permanent residents who do not have citizenship status (stateless).

With the changes, stateless permanent resident are only required to pay a registration fee of BND1 (US$0.74) as compared to BND3 (US$2.22) previously. Any consultation, treatment including treatment for stroke, cardiovascular and cancer as well as health services charges are aligned with the Ministry of Health’s payment scheme for citizens of Brunei.

The ministry advised those seeking treatment to bring documents such as personal identification cards or passports to facilitate any transactions.

The update is expected to ensure that Brunei citizens and stateless permanent residents receive appropriate health care. This is in line with the commitment of His Majesty’s Government in providing quality, inclusive and accessible health services to all layers of society. - Borneo Bulletin/ANN",AseanPlus,Brunei,Complimentary,Short,,2025-02-28,"Brunei,health fees,stateless residents","BANDAR SERI BEGAWAN: Sultan Hassanal Bolkiah has consented to the revised health service charge policy, especially for permanent residents who do not have citizenship status (stateless).",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/revised-health-fees-for-stateless-brunei-residents-announced,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189937.jpg,142,What is the new registration fee for stateless permanent residents seeking health services in Brunei after the revised health service charge policy?
1567539,Cambodia launches project to improve disposal capacity of plastic litter in urban provinces,"PHNOM PENH: Cambodia on Thursday (Feb 27) launched a project to improve the disposal capacity of plastic litter in urban provinces, aiming to prevent and minimise plastic waste pollution on land and in the ocean.

During the next three years, the project will work with stakeholders in urban areas, namely Phnom Penh, Tboung Khmum, Siem Reap, Preah Sihanouk, Kep, Kampot, and Koh Kong.

Speaking at the event, Environment Minister Eang Sophalleth said the rapidly growing volume of plastic waste was adding immense pressure on both waste management system and the environment.

""Plastic now constitutes 20 per cent of the municipal waste stream,"" he said. ""There is, therefore, an urgent need to reduce the volume of plastic use in Cambodia and create an environment where waste is properly managed, recovered, reused, and/or recycled.""

Sophalleth said the project would contribute significantly to the National Circular Strategy on Environment 2023-2028 and would complement corresponding campaigns such as ""Today I don't use plastic bag,"" ""Clean up Cambodia, Khmer can do,"" and ""National Roads Plastic-Free.""

Alissar Chaker, resident representative of the United Nations Development Programme in Cambodia, said plastic pollution was causing the environment to deteriorate and threatening health and wellbeing.

""The effects of marine plastic are concerning, with forecasts indicating that there could be, in 2050, more plastic than fish by weight in the ocean if no collective action is taken,"" she said. - Xinhua",AseanPlus,Cambodia,Complimentary,Short,,2025-02-28,"Cambodia,disposal,plastic litter,urban","PHNOM PENH: Cambodia on Thursday (Feb 27) launched a project to improve the disposal capacity of plastic litter in urban provinces, aiming to prevent and minimise plastic waste pollution on land and in the ocean.",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/cambodia-launches-project-to-improve-disposal-capacity-of-plastic-litter-in-urban-provinces,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189907.jpg,231,What is the name of the project launched in Cambodia to improve the disposal capacity of plastic litter in urban provinces?
1567535,"Stop discussing addendum decree and respect legal process, says Pahang Sultan","KUANTAN: Sultan of Pahang Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah has called on all parties to stop further discussions regarding the addendum decree involving former prime minister Datuk Seri Najib Razak.

His Royal Highness stressed that the matter is currently going through the legal process, and all parties should respect it.

ALSO READ: Sultan of Pahang calls for respect, positivity to strengthen unity

""This matter falls under the jurisdiction of responsible and trustworthy parties.

""Therefore, all parties must respect the processes and laws that have been established. Avoid creating confusion or unnecessary debates.

""I urge everyone to uphold values and honesty, trust, mutual respect and openness in resolving any issues,” the Sultan said during the Himpunan Pahang Bermunajat Raja Berdaulat programme at the State Mosque here on Thursday (Feb 27) night.

Al-Sultan Abdullah was accompanied by the Tengku Mahkota of Pahang, Tengku Hassanal Ibrahim Alam Shah.

ALSO READ: PM: Royal addendum explanation only after court finishes

Also present was Mentri Besar Datuk Seri Wan Rosdy Wan Ismail.Al-Sultan Abdullah also said that in an increasingly challenging world, all parties are advised not to exaggerate an issue to the point of threatening harmony.

ALSO READ: AGC: Gag order on ‘royal addendum’ to ensure fair trial

The Sultan said that being open-minded and tolerant and resolving problems wisely is better than causing chaos that would be detrimental to all parties.

""Remember that peace is more valuable than conflict,"" the Sultan added. – Bernama",News,Nation,Complimentary,Short,,2025-02-28,"Sultan of Pahang,Al-Sultan Abdullah,Addendum Decree,Legal Process,Respect,Tolerance,Harmony",KUANTAN: Sultan of Pahang Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah has called on all parties to stop further discussions regarding the addendum decree involving former prime minister Datuk Seri Najib Razak.,https://www.thestar.com.my/news/nation/2025/02/28/stop-discussing-addendum-decree-and-respect-legal-process-says-pahang-sultan,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189893.JPG,240,What did the Sultan of Pahang emphasize regarding discussions on the addendum decree involving former prime minister Datuk Seri Najib Razak?
1567533,"I believe I will be freed, hope fans will continue support’, says singer Eda Ezrin","PETALING JAYA: Famous female singer from Kelantan, Eda Ezrin, or Wan Norshaheeda Azlin Wan Ismail, 30, believes she will be released from the Narathiwat Regional Prison soon.

The mother of two said that she is confident the court decision on March 6 will be in her favour.

“I hope that after I am released, my fans will continue to support me and give me the opportunity to keep making music.

“Don’t judge too quickly. This may be a test for me to become better,” reported by Sinar Harian at the Narathiwat Regional Prison.

When asked about her song project Bea Sobar Bea Raya, which was replaced by another female artist, Eda Ezrin mentioned that she was not upset by the change.

She expressed that the replacement was hoped to bring more opportunities to fellow artists involved in the Kelantanese dialect music industry.

“I’m not upset; it’s her rezeki (blessing). Insya-Allah, after I’m freed, there will still be opportunities for me,” she said.

She hopes her replacement will do their best so that the Kelantanese dialect music industry continues to grow.

Previously, it was reported that the fate of singer Eda Ezrin, her husband, and four others would be decided on March 6.

The Narathiwat Regional Court here on Friday (Feb 28) set the date for the verdict of the case involving the singer, her husband, Mohd Affendi Ahmad, 35, as well as four others: Mohamad Alif Deraman, 33; Nur Aida Mamat, 33; Zuhaira Nasrin, 26; and Erdieka Mohd Noor, 33.

The decision came after all prosecution witnesses and suspects completed their testimony over three days, starting on February 11th, 13th, and 14th.",News,Nation,Complimentary,Short,,2025-02-28,"Eda Ezrin,Narathiwat Prison,Drug Charge,Kelantanese Singer","PETALING JAYA: Famous female singer from Kelantan, Eda Ezrin, or Wan Norshaheeda Azlin Wan Ismail, 30, believes she will be released from the Narathiwat Regional Prison soon.",https://www.thestar.com.my/news/nation/2025/02/28/i-believe-i-will-be-freed-hope-fans-will-continue-support-says-singer-eda-ezrin,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189936.jpg,272,What date is the court decision regarding Eda Ezrin's case expected to be announced?
1567531,"Asia coffee: Domestic prices edge lower in Vietnam, discounts narrow in Indonesia","HANOI: Coffee prices in Vietnam edged slightly lower this week on global cues and dull trading activities, while discounts in Indonesia narrowed, traders said on Thursday (Feb 27).

Farmers in the Central Highlands, Vietnam's largest coffee-growing region, sold beans at 130,500 dong (US$5.11) per kg, down from last week.

LIFFE robusta coffee for May settled at US$5,410 per metric tone as of Wednesday's close.

""London prices have fallen a lot since the beginning of this week,"" said a trader based in the coffee belt.

""Some exporters have already fulfilled their contracts so demand has become slightly softer. At the same time, farmers are still hoping that prices would further increase so they are not releasing beans in bulk.""

Traders also offered five per cent black and broken-grade 2 robusta at a discount of US$220-280 to the May LIFFE contract.

In Indonesia, Sumatra robusta coffee beans were offered at a US$70 discount this week to the April contract, compared with a US$310 discount a week ago, a trader said.

To the May contract, the coffee beans were quoted at a $30 discount, compared with a $380-$400 discount last week, another trader said.

Both traders said the narrowed discount was to adjust to a drop in the London terminal. - Reuters",AseanPlus,Vietnam,Complimentary,Short,,2025-02-28,"Vietnam,Indonesia,coffee,prices","HANOI: Coffee prices in Vietnam edged slightly lower this week on global cues and dull trading activities, while discounts in Indonesia narrowed, traders said on Thursday (Feb 27).",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/asia-coffee-domestic-prices-edge-lower-in-vietnam-discounts-narrow-in-indonesia,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189891.jpg,209,What was the price at which farmers in Vietnam's Central Highlands sold coffee beans this week?
1567518,"Myanmar detains 168 foreigners for illegal entry into Myawaddy, Shwe Kokko","YANGON: Around 168 foreign nationals who illegally entered Myawaddy-Shwe Kokko and KK Park areas have been detained by the authorities on Tuesday (Feb 25), sources said.

Investigations are underway to identify those who illegally entered Myanmar through border routes via neighbouring countries, including Thailand, and committed illegal online gambling, online fraud, and crimes in Myawaddy-Shwe Kokko and KK Park areas of Kayin State.

The necessary personal information and records for the immediate repatriation of the detained foreign nationals to their respective countries are being collected by departmental joint teams.

The Minister for Security and Border Affairs of the Kayin State Government, Colonel Min Thu Kyaw, and officials inspected the proper detention of foreign nationals who will be transferred to their respective countries and the status of the personal information and records of the foreign nationals who were identified and detained on the morning of Feb 25.

After that, he met with departmental officials to ensure that the statistics are accurate and complete, and to provide food and shelter for the detained foreign nationals. He discussed issues related to health and facilitating the repatriation process more quickly and smoothly.

From Jan 30 to Feb 25, a total of 2,538 foreign nationals who entered Myanmar illegally were identified and detained and of which, 673 were systematically transferred to the relevant countries via Thailand by legal procedures.

The remaining 1,865 foreign nationals are ready to be transferred to the relevant countries and are being properly detained. - Eleven Media/ANN",AseanPlus,Myanmar,Complimentary,Short,,2025-02-28,"Myanmar,illegal,arrest,Myawaddy,Shwe Kokko","Around 168 foreign nationals who illegally entered Myawaddy-Shwe Kokko and KK Park areas have been detained by the authorities on Tuesday (Feb 25), sources said.",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/myanmar-detains-168-foreigners-for-illegal-entry-into-myawaddy-shwe-kokko,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189872.jpg,246,How many foreign nationals who illegally entered Myanmar between January 30 and February 25 were identified and detained?
