content_id,title,text,category,published_date,word_count,generated_question
1567456,US securities regulator files to dismiss lawsuit against Coinbase,"WASHINGTON (Reuters) -The U.S. Securities and Exchange Commission on Thursday filed to dismiss its lawsuit against Coinbase, the largest U.S. cryptocurrency exchange, putting an end to a legal battle as the regulator moves to change course under President Donald Trump.

The SEC sued Coinbase in 2023, alleging the exchange flouted the agency's rules and facilitated trading in at least 13 crypto tokens that it said should have been registered as securities.

Coinbase had said last week that the SEC planned to withdraw the case.

Coinbase argued that crypto assets, unlike stocks and bonds, do not meet the definition of an investment contract, a position held by the vast majority of the crypto industry. As outlined in a U.S. Supreme Court case, a key test for whether an investment product is a security is whether people are investing in a common enterprise with the expectation of profit.

The lawsuit also targeted Coinbase's ""staking"" program, in which it pools assets to verify activity on blockchain networks and takes commissions, in exchange for ""rewards"" to customers. The SEC said that program should have been registered with the agency.

The SEC also sued rival trading platform Binance in 2023. A court has separately paused the agency's lawsuit against Binance after a joint request, citing implications of the SEC's new crypto task force, which was established shortly after Trump took office last month.

Republican officials at the SEC immediately began to overhaul the agency's crypto policies, even before the arrival of Paul Atkins, Trump's crypto-friendly pick for SEC chair.

Revisiting cases against crypto firms - especially those which violated the SEC's rules but were not alleged to have defrauded investors - has been broadly anticipated. Many legal experts, however, told Reuters they expected the SEC to seek settlements and any mass effort to dismiss all pending matters would be seen as unprecedented.

(Reporting by Hannah Lang and Jasper Ward; Editing by Bill Berkrot)",Tech,2025-02-28,318,What was the main reason the U.S. Securities and Exchange Commission decided to dismiss its lawsuit against Coinbase?
1567228,"MPKj fines 92 food premises as it tackles cleanliness, other violations","Disclaimer: by clicking the Submit button, it is deemed that you consent to the rules and terms set forth in the Privacy Policy as well as Terms and Conditions set forth by this site.",Metro,2025-02-28,34,What do you agree to by clicking the Submit button on this site?
1567230,Council beefs up Selayang Ramadan bazaar monitoring,"SELAYANG Municipal Council (MPS) will step up efforts to monitor Ramadan bazaars under its jurisdiction to ensure there is no reselling of trading permits to third parties.

MPS president Shahman Jalaludin told StarMetro that the council would deploy more of its personnel to keep an eye on bazaars in the Selangor municipality throughout the Ramadan period.

He also said traders who were given permits were selected after taking into consideration various criteria.

“This includes the applicant being a Malaysian and has received the typhoid vaccination.

“Traders must have also attended the council’s Ramadan bazaar briefing session,” he said after chairing MPS’ full board meeting.

He said the briefing session was held on Feb 19 at Dewan Beringin in Taman Sri Gombak.

Traders were briefed about hygiene, food safety, enforcement of regulations and solid waste management.

Shahman hoped that the briefing could help traders understand guidelines set by MPS to ensure order, cleanliness and safety at Ramadan bazaars.

This year, MPS prepared 1,970 lots across 31 locations for Ramadan bazaar traders.

Previously, there had been reports that some Ramadan lots in Kuala Lumpur were being resold for huge profits.

Prime Minister Datuk Seri Anwar Ibrahim had warned that Ramadan bazaar licences found to have been resold would be revoked immediately.

Selangor youth, sports and entrepreneurship committee chairman Mohd Najwan Halimi had also reminded licensed traders to follow regulations and refrain from transferring their permits to third parties, as this could lead to legal repercussions.

On a separate matter, Shahman said the first assessment tax term this year ends today, and a late charge of RM20 would be imposed on those who fail to pay on time.

“The charge will be imposed from March 1 to March 31.

“Seizure warrants will be issued to those who still fail to pay starting April 1,” he said.

He added that as of Jan 31, MPS had collected RM20.79mil in assessment tax.

This is about 31.03% of the expected total sum of RM67mil.

For arrears, Shahman said RM1.45mil, or about 15.3% of the overall RM9.5mil had been collected so far.",Metro,2025-02-28,345,What measures is the Selayang Municipal Council (MPS) taking to prevent the reselling of Ramadan bazaar trading permits to third parties?
1567226,Dataran Merdeka parking woes,"VISITORS are raising concerns over dirty, poorly lit, and cracked structures at the underground carpark beneath Dataran Merdeka in Kuala Lumpur.

They are also unhappy about several non-functional parking payment machines there, which is causing great inconvenience.

Nadila Abd Rahim said that because of this, visitors tended to crowd at the remaining few machines still functional.

“The machines are also located far from each other, forcing us to walk some distance to pay for parking,” she said.

KC Chong, meanwhile, took issue with poor lighting at the underground facility, which she said posed a risk especially to women.

“Some parts of the carpark are very dark, which may encourage criminals to take advantage of the situation,” she said.

S. Ganesan said the parking facility reflected poorly on Kuala Lumpur and its readiness to welcome visitors ahead of the Visit Malaysia 2026 campaign.

Several parking payment machines at the carpark are non-functional.

“This is a tourism hotspot,” she said.

“What kind of impression are we giving to people who visit?”

Amir Hakim Abdullah found the cracked floors and spots of discolouration on the walls thoroughly unpleasant.

“The relevant authorities should undertake works to repair and spruce up the parking facility,” he said.

Adrian Wong, meanwhile, said stronger penalties were needed to deter vandals and litterbugs in the area.

“I have seen some people throwing used plastic wraps on the ground.

“We cannot always blame the authorities; the public should behave responsibly too,” he added.

According to a banner displayed on site, the carpark operates between 6am and 8pm on weekdays and around the clock on weekends.

Owned by Kuala Lumpur City Hall (DBKL), the facility is currently managed by a third party.

DBKL had yet to respond to requests for comment at press time.",Metro,2025-02-28,293,What specific issues are visitors concerned about regarding the underground carpark beneath Dataran Merdeka in Kuala Lumpur?
1567234,Event fosters better connection with phone-free time,"Party-goers encouraged to “go dark” in Heikenen’s “Celebrate Boring” campaign shut down their phones to enjoy moments with each other.

The outcome was a “reclaimed” 1,236,047.76 minutes or 858 days of uninterrupted in-real-life time, the brand said in a media statement.

It is certainly a unique move that serves as a reminder that celebrations are best when your phones take a rest.

The campaign redefined digital device usage habits, with the “Heineken 404 Boring Meme Challenge” and “Heineken Boring Brunch” creating joyous connections between people, the brand said.

The phone-free fun also offered immersive experiences, feel-good music and great company.

Across pubs and bars nationwide, patrons embraced the brand’s message to “disconnect to reconnect”.

By locking their phones in designated phone lockers, they embraced uninterrupted moments of interaction and were rewarded with ice-cold, refreshing Heineken beer.

“At Heineken, we believe that life is truly better when lived in the moment,” said Heineken Malaysia marketing manager Joyce Lim.

“In today’s fast-paced, digitally driven world, it is all too easy to get caught up in endless scrolling.

“This campaign offers a refreshing change – reminding us to pause, put down the phone, and truly engage with those around us.

“The overwhelming response showed that people, especially the Millennials and Gen Z, are eager for authentic, face-to-face connections,” Lim added.",Metro,2025-02-28,217,What was the main initiative of Heineken's “Celebrate Boring” campaign that encouraged party-goers in Malaysia?
1567953,Lenovo wins appeal in UK fight with Ericsson over interim patent licence,"LONDON (Reuters) - Lenovo on Friday won an appeal in Britain in its attempt to get an interim licence to use Ericsson's patents, in the latest ruling in the companies' global licensing dispute over 5G wireless technology.

Lenovo sued Ericsson at London's High Court in 2023, one of several cases brought by Lenovo or Ericsson around the world which has seen the companies trade lawsuits in Brazil, Colombia and the United States.

The dispute centres on the fair, reasonable, and non-discriminatory (FRAND) terms for a licence to use Lenovo and Ericsson's patents. Disputes over FRAND licensing have led to global legal battles in the telecom industry.

In London, Lenovo sought a declaration that a willing licensor would agree to a short-term licence pending the final determination of FRAND terms.

Its application was refused last year, but the Court of Appeal overturned that decision on Friday.

Judge Richard Arnold said in a written ruling that ""a willing licensor in the position of Ericsson would enter into an interim licence with Lenovo"", adding that he hoped Ericsson would now choose to do so.

Lenovo's Chief Legal Officer Laura Quatela said the ruling ""not only confirms that Lenovo is a willing licensee but strengthens and reaffirms our commitment to advocating for transparency and fairness in global FRAND licensing"".

Ericsson did not immediately respond to a request for comment.

(Reporting by Sam Tobin; editing by Sarah Young)",Tech,2025-02-28,233,What did the Court of Appeal in London rule regarding Lenovo's appeal for an interim licence to use Ericsson's patents?
1567895,Two dozen arrested in international swoop for links to AI-made child sex abuse images,"AMSTERDAM (Reuters) - Two dozen people were arrested this week for their role in a criminal group that distributed images generated by artificial intelligence of children being sexually abused, the European Union's police agency said on Friday.

The operation is one of the first involving AI-generated child abuse material, Europol said, adding there was a lack of national legislation surrounding the use of AI tools for this purpose.

The main suspect, a Danish national, ran an online platform where he distributed the AI-generated material he produced. Users around the world paid a ""symbolic online payment"" to access the platform.

The operation is ongoing, with authorities from 19 countries including Australia, Spain and the United Kingdom involved.

Most of the 25 arrests were carried out simultaneously on Wednesday in the operation led by Danish authorities, said Europol, without identifying the countries where the arrests took place. More are expected in the coming weeks, it said.

(Reporting by Makini Brice; Editing by Ros Russell)",Tech,2025-02-28,162,How many people were arrested in the operation led by Danish authorities for their involvement in distributing AI-generated child abuse material?
1567440,Apple accused of greenwashing in US lawsuit,"SAN FRANCISCO: A group of Apple Watch buyers have filed a lawsuit in Silicon Valley accusing the tech giant of exaggerating how environmentally friendly production of the smart wristwear is.

A civil suit filed Feb 26 argues that two nature-based projects Apple cites to back claims of carbon neutrality are areas where trees would be growing regardless of whether the tech company was involved.

""Apple's carbon neutrality claims are false and misleading because both projects fail to provide genuine, additional carbon reductions,"" the suit contends.

Apple, however, rejects the claims, telling AFP Thursday the company had ""drastically cut emissions for Apple Watch by over 75%, and we are investing significantly in nature-based projects to remove hundreds of thousands of metric tons of carbon from the air.""

The US tech giant claims to have retired 485,000 metric tons of carbon dioxide equivalents primarily through the Chyulu Hills Project in Kenya and the Guinan Project in China, according to the suit.

The Chyulu Hills Project purports to generate carbon credits by preventing deforestation but is on land that has been legally protected from deforestation since 1983, the suit maintains.

The Guinan Project claims to have planted trees on barren land but the area was already heavily forested before the project began, according to the suit.

Plaintiffs in the case are asking for class-action status to represent everyone who has bought the Apple Watch Series 9, Apple Watch Ultra 2, or the second-generation Apple Watch SE.

""Companies engage in greenwashing to capitalize on growing environmental consciousness while avoiding the costs and challenges of achieving genuine sustainability,"" the complaint argued.

""Carbon neutrality claims based on offsetting are particularly susceptible to greenwashing when companies rely on ineffective or redundant offset projects that fail to deliver genuine environmental benefits."" – AFP",Tech,2025-02-28,295,"What are the names of the two projects in Kenya and China that Apple claims contribute to its carbon neutrality for the Apple Watch, according to the lawsuit?"
1567700,Thailand taps Baidu to ease Chinese tourists’ safety worries,"Thailand’s tourism authority is partnering with a unit of China’s search engine giant Baidu Inc to enhance the nation’s image as a safe travel destination and calm tourists unnerved over viral news about an alleged kidnapping of a Chinese actor.

The Tourism Authority of Thailand signed a letter of intent with Beijing Baidu Netcom Science Technology Co on Thursday in Bangkok. The company will deploy digital marketing, AI-powered travel insights and customised content to improve Thailand’s tourism image for Chinese travellers, according to a TAT statement.

Wang Xing, whose screen name is Xingxing, was discovered near Thailand’s border with Myanmar after going missing in January. Thai police investigating the incident said an initial probe showed he travelled voluntarily to the Thai-Myanmar border. The situation prompted a wave of Lunar New Year trip cancellations by mainland travelers.

The agreement also seeks to ""promote key campaigns and attract quality Chinese travelers in 2025,” tourism authority Governor Thapanee Kiatphaibool said in the statement.

Thailand welcomed over 35.54 million international visitors in 2024, with Chinese tourists making up 6.73 million of total foreign arrivals. The government aims to boost 2025 foreign tourist arrivals to match annual pre-pandemic levels of about 40 million.

Tourism accounts for about 12% of the country’s gross domestic product, and a fifth of total employment. – Bloomberg",Tech,2025-02-28,217,What is the purpose of the partnership between Thailand's tourism authority and Baidu Inc?
1567660,"Bytedance's TikTok to invest $8.8 billion in Thailand data centres, official says","BANGKOK (Reuters) - ByteDance's TikTok will invest $8.8 billion in data centres in Thailand over five years, Helena Lersch, TikTok's Vice President of Public Policy, said on Friday at an event in Bangkok.

It was not immediately clear if the investment included a $3.8 billion agreement announced last month by Thailand's investment board.

(Reporting by Panarat Thepgumpanat and Chayut Setboonsarng; Editing by John Mair)",Tech,2025-02-28,64,How much will TikTok invest in data centres in Thailand over the next five years?
1567545,Report: Meta plans stand-alone AI app,"SAN FRANCISCO: Meta plans to add an artificial intelligence app to its stable of stand-alone offerings including Instagram, Facebook and WhatsApp, according to a report Thursday by CNBC.

Meta is battling rivals including Amazon, OpenAI, Google, and Microsoft when it comes to models for powering AI, and has been incrementally weaving the technology into its platforms since launching its own AI chatbot in 2023.

An independent app devoted to AI would fit into Meta chief Mark Zuckerberg's stated vision of having the most used AI assistant in the world.

CNBC cited people familiar with the matter as saying Meta plans to debut a standalone AI app by the middle of this year.

OpenAI CEO Sam Altman fired off a post on X, formerly Twitter, with a link to the CNBC story, writing: ""OK, fine maybe we'll do a social app.""

Meta is also planning to test a paid subscription tier for its AI platform, in a revenue generating tactic used by ChatGPT-maker OpenAI, according to the report.

Meta declined to comment for this story.

The tech giant recently reported surging profits and revenue for 2024, announcing ambitious plans to expand its artificial intelligence infrastructure in the year ahead.

""I expect this is going to be the year when a highly intelligent and personalized AI assistant reaches more than 1 billion people, and I expect Meta AI to be that leading Assistant,"" CEO Mark Zuckerberg said on the earnings call.

The rise of Chinese startup DeepSeek's more economical AI model has reportedly prompted Meta to establish war rooms to study and potentially adapt the innovations for its own Llama AI models. – AFP",Tech,2025-02-28,272,What does Meta plan to launch by the middle of this year according to a CNBC report?
1567528,Singapore arrests three in case linked to Nvidia server fraud,"Singaporean police arrested three men for allegedly defrauding an unnamed supplier of computing servers, casting a spotlight on local intermediaries’ role in funneling Nvidia Corp chips around the world.

Two Singaporean men, 41 and 49, were charged for criminal conspiracy to commit fraud on a supplier of servers by making a false representation, according to the charge sheets. A Chinese national, 51, was charged for committing a fraud.

The case comes weeks after Bloomberg News reported that the US was investigating whether Chinese artificial intelligence sensation DeepSeek had circumvented US chip sanctions with help of third parties in Singapore. Local media including the broadcaster CNA reported that the arrests were linked to the shipment of Nvidia chips to China.

The police didn’t provide details on the nature of the fraud or the products potentially involved, nor did they name the server computer supplier involved. The Chinese man was charged for making a false representation that a company named Luxuriate Your Life Pte ""would be the end user of the items,” according to his charge sheet.

Such offenses carry a prison sentence of up to 20 years in jail, the police said in a separate statement. In total, the police are investigating 22 individuals and companies for suspected involvement in fraud by false representation.

Singapore, which has close trade relations with both the US and China, has been caught in the middle of a tech war between the two superpowers. The Trump administration is probing whether Hangzhou-based DeepSeek bought advanced Nvidia chips through third parties in Singapore, by passing US export restrictions on sales of AI training chips to China.

A senior Singaporean official said last week that Nvidia chips that have been shipped to the country only accounted for less than 1% of the US giant’s revenue, even though the Santa Clara, California-based firm billed more than a fifth of its sales to buyers in the city state. – Bloomberg",Tech,2025-02-28,320,What charges were filed against the two Singaporean men and the Chinese national in relation to the alleged fraud involving computing servers?
1567515,Bitcoin slides more than 5% to lowest level since November 11,"(Corrects milestone)

SINGAPORE (Reuters) - Bitcoin dropped to its lowest level in 3-1/2 months on Friday, dragged by uncertainty about U.S. President Donald Trump's tariff plans and crypto policy and flagging investor confidence after a $1.5 billion hack in rival crypto currency ether.

Bitcoin, the world's largest cryptocurrency by market value, was last down more than 5% on the day at $79,666, trading below $80,000 for the first time since November 11.

(This story has been corrected to fix the milestone in paragraph 2)

(Reporting by Rae Wee and Kevin Buckland:)",Tech,2025-02-28,91,What was the price of Bitcoin when it dropped to its lowest level in 3-1/2 months on Friday?
1567460,"OpenAI rolls out GPT-4.5 for some paying users, to expand access next week","(Reuters) - ChatGPT developer OpenAI said on Thursday it has released a research preview of its latest GPT-4.5 model for its Pro users and developers worldwide, with plans to expand access in the coming weeks.

GPT-4.5 comes with improved ability to recognize patterns, generate creative insights without reasoning and shows greater emotional intelligence, the company said.

Microsoft-backed OpenAI said it would begin rolling out GPT-4.5 to ChatGPT Plus and Team users next week, and then to Enterprise and Edu users the following week.

CEO Sam Altman called it ""a giant, expensive model,"" saying the company ran out of GPU capacity to roll out to user tiers at the same time.

""We will add tens of thousands of GPUs next week ... this isn't how we want to operate, but it's hard to perfectly predict growth surges that lead to GPU shortages,"" he said in a post on X.

OpenAI said the model also has a lower rate of ""hallucinations"", a common issue in which large language models generate false information. At 37.1%, GPT-4.5's hallucination rate compares with the 61.8% shown by GPT-4o and 44% shown by its o1 reasoning model.

GPT-4.5 supports file and image uploads and can also work on writing and coding projects, but does not currently support other advanced features such as voice and video.

(Reporting by Deborah Sophia in Bengaluru; Editing by Shounak Dasgupta)",Tech,2025-02-28,228,What new features does OpenAI's GPT-4.5 model have compared to its previous models?
1567455,"Meta plans to release standalone Meta AI app, CNBC reports","(Reuters) - Meta Platforms plans to debut a standalone Meta AI app to join Facebook and Instagram during the second quarter, CNBC reported on Thursday, citing people familiar with the matter.

The move marks a major step in Meta CEO Mark Zuckerberg's plans to make Meta the leader in AI by the end of the year, ahead of competitors like OpenAI and Alphabet, CNBC reported.

Meta did not immediately respond to a Reuters request for comment.

Last month, Zuckerberg said that the company plans to spend as much as $65 billion this year to expand its AI infrastructure.

(This story has been refiled to say 'CNBC,' not 'CNCB,' in paragraph 2)

(Reporting by Juby Babu in Mexico City; Editing by Alan Barona)",Tech,2025-02-28,122,What is the name of the standalone app that Meta Platforms plans to launch in the second quarter to enhance its AI offerings?
1567672,"SWM Environment, UiTM sign MoU on waste management and environmental sustainability","JASIN: SWM Environment and Universiti Teknologi MARA (UiTM) signed a Memorandum of Understanding (MoU) to establish a strategic partnership focused on public education and awareness.

The initiative aims to enhance communication, education and public awareness, particularly in areas related to waste management and environmental sustainability, said SWM Environment’s General Manager (Corporate), Mohd Norlisam Mohd Nordin.

He said that the MoU places significant importance on knowledge-sharing regarding sustainable waste management.

""This includes fostering a culture of waste separation at the source to facilitate recycling efforts,"" he said after the signing of the MoU on Friday (Feb 28).

The MoU was signed in a ceremony at UiTM Melaka Campus here, with SWM Environment represented by Mohd Norlisam and UiTM by its Rector, Prof Datuk Ts Dr Mohd Rasdi Zaini.

Mohd Norlisam said SWM Environment and UiTM have agreed to collaborate in various fields, including research and development related to public awareness campaigns, waste management services and recycling initiatives.

“As a concessionaire responsible for waste management and public cleansing services in the country, SWM Environment is honoured to work alongside UiTM in conducting research that encourages behavioural change towards a more sustainable and environmentally conscious lifestyle,” he said.

The partnership, he noted, will involve sharing expertise, facilities, resources and relevant information while engaging university members in communication, education as well as public awareness (CEPA) programmes on environmental sustainability.

Prof Dr Mohd Rasdi in his speech welcomed the collaboration, expressing appreciation for SWM Environment as a strategic partner in strengthening research and expertise sharing in the field.

“This partnership also provides an opportunity for members of higher education institutions, such as UiTM, to exchange knowledge, expertise and technical skills with SWM Environment,” he added.",Metro,2025-02-28,280,What is the main focus of the Memorandum of Understanding signed between SWM Environment and Universiti Teknologi MARA (UiTM)?
1567453,Duolingo forecasts annual revenue above estimates on strong adoption of AI features,"(Reuters) -Language learning app Duolingo forecast annual revenue above Wall Street expectations on Thursday, anticipating a stronger adoption of its subscription tier featuring artificial intelligence capabilities.

The Pittsburgh, Pennsylvania-based company's shares were up about 4% in extended trading.

The company operates a ""freemium"" model, providing a basic set of features for all users at no cost with additional capabilities available through monthly or annual paid subscriptions.

Duolingo runs two subscription tiers — Super for avid users, and Max, which includes a generative AI-driven feature that simulates natural conversations through video calls.

Over the past few months, Duolingo has expanded the feature to a slew of languages to rake in more subscribers and grow revenue, but the video call feature on its Max subscription added to costs.

It expects revenue for 2025 to be in the range of $962.5 million to $978.5 million, compared to analysts' estimate of $965.9 million, according to data compiled by LSEG.

Duolingo forecast revenue for the first quarter ranging from $220.5 million to $223.5 million. Analysts, on average, were expecting $221.1 million.

""There's a marginal cost to Max, and that marginal cost is we call generative AI models to power what is the most important part of Max, which is the video call, and that did have about a 100-basis-point impact to gross margin,"" Chief Financial Officer Matt Skaruppa told Reuters.

""The first priority is innovating as quickly as possible, experimenting as quickly as possible to drive more engagement, and then the costs will come down over time.""

The firm also forecast adjusted core profit between $259.9 million and $274 million this year, below estimates of $272.1 million, largely due to costs related to its AI video call features.

The company said chatter around the TikTok ban in January and a marketing campaign in which the app's mascot, Duo, faked his death and returned led to a jump in users in February.

(Reporting by Akash Sriram in Bengaluru; Editing by Alan Barona)",Tech,2025-02-28,326,What revenue range does Duolingo anticipate for the year 2025?
1567451,US court rejects Hikvision bid to lift FCC ban on equipment approvals,"Disclaimer: by clicking the Submit button, it is deemed that you consent to the rules and terms set forth in the Privacy Policy as well as Terms and Conditions set forth by this site.",Tech,2025-02-28,34,What must users agree to by clicking the Submit button on this site?
1567450,Digital rights activists file complaints in Europe over Meta's targeted ads,"AMSTERDAM (Reuters) - Online rights activists have filed complaints with data protection authorities in several European countries about U.S. software firm Meta's targeted advertising practices, the Eko group said on Thursday.

The group said it had filed complaints with watchdogs in Norway, Germany and Spain after collecting evidence that Facebook's parent company had not listened to explicit user requests to opt out of data collection and targeted advertisements.

A Meta spokesperson said the company was unaware of the details of the Eko complaints and could not respond, but that it is committed to protecting users' data privacy.

In light of Europe's data protection rules, the U.S. tech giant introduced ad-free versions of Facebook and Instagram in Europe that require a paid subscription, and people who agree to be tracked - most users - get a free service funded by ad revenues. Europe's Data Protection Board (EDPB) questioned that policy in 2024 but has not taken action.

""EU data protection regulators must pull Meta into line,"" spokesperson Eoin Dubsky said. He said 5,000 members of the group, which seeks to defend consumer rights against corporations, had asked Meta to stop processing their personal data. With the users' permission, Eko then observed as the company continued to serve them targeted ads.

Dubsky said Eko's goal is to trigger an investigation or action from the watchdogs.

A spokesperson for Norway's data protection authority confirmed it had received complaints from Eko members and that it has relayed them to the Irish Data Protection Commission, the lead supervisory authority for Meta in Europe.

""However, speaking on a general level, the right to object is a key right for individuals, as invasive tracking and monitoring for advertising purposes may violate their fundamental rights,"" Tobias Judin said, adding that Norway would remain involved in the case.

(Reporting by Toby Sterling; Editing by Richard Chang)",Tech,2025-02-28,307,"What specific complaints did the Eko group file against Meta in Norway, Germany, and Spain regarding user data?"
1567447,"Meta in talks to raise $35 billion for data center financing led by Apollo, Bloomberg News reports","(Reuters) -Apollo Global Management is in talks to lead a roughly $35 billion financing package for Meta Platforms to help develop data centers in the U.S., Bloomberg News reported on Thursday citing people with knowledge of the matter.

The alternative asset manager has discussed providing a major part of the financing, according to the report.

Growing computational requirements of artificial intelligence systems have significantly increased the demand for data centers.

Meta CEO Mark Zuckerberg had said in January the company would spend as much as $65 billion this year to expand its AI infrastructure.

The Facebook-parent did not immediately respond to a request for comment, while Apollo Global Management declined to comment when contacted by Reuters.

Meta also plans to invest $10 billion to set up an AI data center in Louisiana, it said in December.

The amount of electricity used by the Meta data center in Louisiana will be matched by renewable energy, for which the tech firm will be working with utility Entergy.

Last week, brokerage TD Cowen said Microsoft canceled leases totaling ""a couple of hundred megawatts"" of capacity with at least two private data-center operators.

It has stoked skepticism among investors due to slow payoffs and breakthroughs at Chinese startup DeepSeek, which showcased AI tech at a much lower cost than its Western rivals.

(Reporting by Jaspreet Singh in Bengaluru; Editing by Vijay Kishore and Krishna Chandra Eluri)",Tech,2025-02-28,232,What is the amount of financing that Apollo Global Management is discussing to help Meta Platforms develop data centers in the U.S.?
1567299,"Verizon FAA system puts US air safety at risk, says Starlink owner Musk","WASHINGTON (Reuters) - Elon Musk on Thursday said a U.S, Federal Aviation Administration communication system operated by Verizon is months away from failure and putting air safety at risks.

Musk, the world's richest person and a senior adviser to President Donald Trump who is working on restructuring the federal government, owns the Starlink satellite system which is a rival to Verizon's. Verizon operates the largest U.S. wireless network.

""The Verizon communication system to air traffic control is breaking down very rapidly. The FAA assessment is single digit months to catastrophic failure, putting air traveler safety at serious risk,"" Musk, said in a post on social media platform X.

This week, the FAA said it was testing three Starlink terminals at a government facility in Alaska to address concerns about reliable weather information for the aviation community in that state.

""The FAA has been considering the use of Starlink since the prior administration to increase reliability at remote sites, including in Alaska,"" the FAA said this week. The agency did not immediately comment on Musk's tweet.

On Wednesday, the Washington Post reported that the FAA was close to canceling a $2.4 billion contract awarded to Verizon in 2023 to overhaul a communications system, and awarding the work to Musk's Starlink. The FAA said it has not made any decision on the contract.

Verizon did not immediately comment on Musk's remarks. The company said this week company it was at the beginning of a 15-year contract with the FAA ""that will help the agency modernize its technology. Protecting Americans who rely on a safe, secure and functioning air traffic control system is more important than ever, and our enhancements will help make that happen.""

(Reporting by David Shepardson in Washington Mrinmay Dey in Bengaluru; Editing by David Gregorio)",Tech,2025-02-28,296,What is the concern that Elon Musk raised regarding the communication system operated by Verizon for air traffic control?
1567414,"Trump says talks on Ukraine advanced, Russia 'acting well'","WASHINGTON (Reuters) - U.S. President Donald Trump said on Thursday that talks with Russia and Ukraine on a peace deal are ""very well advanced"" and credited Russia for its actions in the talks, as he met with British Prime Minister Keir Starmer at the White House.

Starmer has urged the United States to provide a security ""backstop"" for any European forces that take part in a potential peacekeeping role in Ukraine at the conclusion of peace talks that Trump has pushed forward since taking office last month.

Sitting alongside Starmer in the Oval Office, Trump said he thinks a peace deal reached with Russia would hold and said he does not think Putin would invade Ukraine again.

""I think Russia has been acting very well. ... I think we're very well advanced on the deal, but we have not made a deal yet,"" Trump said, adding that he would not talk about the details of peacekeeping until a deal was agreed.

When asked if Putin could be trusted, Trump replied: ""Trust and verify.""

Starmer thanked Trump for ""changing the conversation to bring about the possibility that we can have a peace deal.""

Ukrainian President Volodymyr Zelenskiy will visit the White House on Friday and is expected to sign an agreement with Trump on Ukraine's critical minerals. Trump said that deal would be a backstop for Ukraine.

(Reporting by Jeff Mason and Nandita Bose in Washington; writing by Simon Lewis; Editing by Franklin Paul and Leslie Adler)",Others,2025-02-28,246,What did U.S. President Donald Trump say about the progress of peace talks with Russia regarding Ukraine?
1567416,"Mexico to extradite to U.S. convicted drug kingpin Caro Quintero, other suspected cartel members","MEXICO CITY (Reuters) - Mexico will extradite to the United States drug lord Rafael Caro Quintero, convicted of murdering a U.S. anti-narcotics agent in 1985, and more than two dozen other suspected cartel members, sources told Reuters on Thursday.

Caro Quintero, a co-founder of the Guadalajara Cartel, one of Latin America's most powerful drug trafficking organizations during the 1980s, spent 28 years in prison for the brutal murder and torture of former U.S. Drug Enforcement Administration (DEA) agent Enrique ""Kiki"" Camarena, one of the most notorious killings in Mexico's bloody narco wars.

Caro Quintero has previously denied involvement in the killing of Camarena. He was released in 2013 on a technicality by a Mexican judge and returned to trafficking before he was eventually captured by Mexican authorities in 2022.

Mexico on Thursday also extradited Miguel Angel Trevino Morales, known as Z-40, and Oscar Omar Trevino Morales, known as Z-42, two suspected former leaders of the violent Los Zetas drug cartel to the United States, the Webb County Sheriff's Office in Texas said. They were detained by Mexico's military in 2013 and 2015, respectively.

(Reporting by Drazen Jorgic, Laura Gottesdiener and Lizbeth Diaz; Editing by Anthony Esposito)",Others,2025-02-28,196,"Who is the drug lord extradited by Mexico to the United States for the murder of DEA agent Enrique ""Kiki"" Camarena?"
1567946,Scholz to attend Ukraine meeting hosted by British prime minister,"BERLIN (Reuters) - Germany's outgoing Chancellor Olaf Scholz will travel to London on Sunday to participate in a meeting of European Union leaders to discuss their response to Donald Trump's push for peace in Ukraine, a government spokesperson said on Friday.

British Prime Minister Keir Starmer is hosting leaders of Italy, Poland and other allies - possibly including Ukrainian President Volodymyr Zelenskiy - to discuss defence spending and security.

(Reporting by Andreas Rinke, Writing by Friederike Heine; editing by Matthias Williams)",Others,2025-02-28,81,What is the main topic of the meeting that Germany's outgoing Chancellor Olaf Scholz will attend in London on Sunday?
1567935,Russia lauds 'substantive' talks with US in Istanbul,"MOSCOW (Reuters) - The Russian Foreign Ministry praised the latest round of talks with the United States in a statement on Friday, calling them ""substantive and businesslike.""

Russian and U.S. teams held six hours of talks in Turkey on Thursday to try to restore the normal functioning of their embassies, and President Vladimir Putin said initial contacts with Donald Trump's new administration had inspired hope.

The Foreign Ministry said the delegations had discussed issues related to what it said was the illegal confiscation of Russia's diplomatic property in the U.S. and had asked the Americans to consider restoring direct air links.

It said both sides had agreed on steps to restore the uninterrupted financing and normal operations of their respective embassies.

(Reporting by Reuters; Writing by Lucy Papachristou; Editing by Andrew Osborn)",Others,2025-02-28,132,What did the Russian Foreign Ministry say about the recent talks with the United States held in Turkey?
